ITAPIPOCA (A359);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
27/02/2019;0000;26,4;26,6;26,1;88,0;88,0;87,0;24,3;24,3;23,9;1000,8;1000,8;999,7;1,3;118,0;2,8;;0,0;
27/02/2019;0100;25,7;26,4;25,5;94,0;94,0;88,0;24,6;24,6;23,9;1001,5;1001,5;1000,7;1,7;89,0;3,3;;0,0;
27/02/2019;0200;25,6;26,0;25,6;92,0;95,0;92,0;24,2;25,0;24,2;1001,2;1001,6;1001,2;0,6;99,0;3,3;;0,0;
27/02/2019;0300;25,2;25,5;25,0;95,0;95,0;92,0;24,4;24,5;23,8;1000,8;1001,2;1000,8;0,2;32,0;2,0;;0,0;
27/02/2019;0400;25,1;25,4;24,9;98,0;98,0;95,0;24,7;24,7;24,2;1000,1;1000,8;1000,0;0,9;82,0;3,0;;0,0;
27/02/2019;0500;24,7;25,2;24,7;;100,0;98,0;;25,1;24,8;999,7;1000,1;999,7;1,9;57,0;3,0;;0,0;
27/02/2019;0600;24,5;24,7;24,4;;;;;;;999,0;999,7;998,9;0,9;78,0;2,7;;0,0;
27/02/2019;0700;24,4;24,5;24,4;;;;;;;999,0;999,0;998,8;0,4;140,0;1,3;;0,0;
27/02/2019;0800;24,1;24,4;24,1;;;;;;;999,8;999,8;999,0;0,6;109,0;2,3;;0,0;
27/02/2019;0900;24,4;24,5;24,1;;;;;;;999,8;1000,0;999,8;0,6;269,0;1,4;1,71;0,0;
27/02/2019;1000;24,8;24,8;24,2;;;;;;;1000,6;1000,6;999,8;0,3;296,0;1,4;142,35;0,0;
27/02/2019;1100;28,1;28,3;24,8;91,0;;;26,5;;;1001,4;1001,4;1000,6;0,6;54,0;2,2;924,26;0,0;
27/02/2019;1200;29,4;29,4;27,3;76,0;91,0;76,0;24,8;26,8;24,2;1002,1;1002,1;1001,4;0,9;91,0;3,3;1410,88;0,0;
27/02/2019;1300;28,7;30,4;28,7;74,0;77,0;69,0;23,7;25,1;23,5;1001,8;1002,2;1001,8;2,4;113,0;5,0;2060,89;0,0;
27/02/2019;1400;22,4;31,2;22,4;91,0;91,0;68,0;20,8;26,0;19,9;1002,1;1002,2;1001,4;4,1;159,0;15,6;1318,66;4,4;
27/02/2019;1500;26,5;26,7;22,4;75,0;97,0;75,0;21,8;24,8;20,9;1000,9;1002,1;1000,8;3,7;109,0;10,0;1569,72;0,2;
27/02/2019;1600;27,1;27,3;26,5;72,0;78,0;71,0;21,7;22,9;21,3;1000,2;1000,9;1000,2;4,1;93,0;7,1;1664,32;0,0;
27/02/2019;1700;26,6;27,6;26,6;80,0;80,0;72,0;22,8;22,9;21,8;999,6;1000,2;999,5;2,8;87,0;6,3;1098,99;0,0;
27/02/2019;1800;26,3;26,9;26,3;83,0;83,0;80,0;23,2;23,4;22,8;999,3;999,6;999,2;3,0;93,0;5,1;589,90;0,0;
27/02/2019;1900;26,0;26,7;26,0;86,0;86,0;83,0;23,4;23,8;23,1;998,8;999,3;998,8;1,3;33,0;4,8;289,17;0,0;
27/02/2019;2000;26,1;26,3;26,0;89,0;89,0;86,0;24,1;24,3;23,5;998,8;998,8;998,6;2,7;69,0;4,0;278,21;0,0;
27/02/2019;2100;26,1;26,2;25,6;81,0;93,0;81,0;22,6;24,6;22,6;999,9;1000,1;998,8;2,4;147,0;6,7;96,06;0,0;
27/02/2019;2200;25,1;26,1;24,7;83,0;83,0;79,0;22,0;22,5;21,5;1000,2;1000,2;999,9;0,9;45,0;6,1;;0,0;
27/02/2019;2300;24,7;25,2;24,7;84,0;84,0;83,0;21,9;22,1;21,8;1000,5;1000,5;1000,2;0,5;108,0;2,2;;0,0;
28/02/2019;0000;24,6;24,8;24,5;91,0;91,0;84,0;23,0;23,0;22,0;1001,0;1001,0;1000,5;2,2;72,0;3,2;;0,0;
28/02/2019;0100;24,3;24,6;24,3;92,0;92,0;91,0;22,9;23,1;22,9;1001,7;1001,7;1001,0;2,4;54,0;3,6;;0,0;
28/02/2019;0200;23,9;24,3;23,9;95,0;95,0;91,0;23,1;23,1;22,6;1001,6;1001,9;1001,6;1,9;44,0;3,6;;0,0;
28/02/2019;0300;23,8;24,0;23,8;100,0;100,0;95,0;23,8;23,9;23,1;1001,4;1001,6;1001,4;0,8;282,0;3,3;;0,0;
28/02/2019;0400;23,7;23,8;23,4;;100,0;100,0;;;;1000,5;1001,4;1000,5;0,5;280,0;1,5;;0,0;
28/02/2019;0500;23,8;23,8;23,3;;;;;;;1000,0;1000,5;1000,0;1,0;271,0;1,8;;0,0;
28/02/2019;0600;23,3;23,8;23,3;;;;;;;999,8;1000,0;999,8;0,2;251,0;1,6;;0,0;
28/02/2019;0700;23,1;23,4;23,1;;;;;;;999,9;1000,0;999,7;0,2;111,0;1,0;;0,0;
28/02/2019;0800;23,0;23,2;22,9;;;;;;;1000,3;1000,3;999,9;0,2;289,0;0,6;;0,0;
28/02/2019;0900;23,2;23,2;23,0;;;;;;;1000,7;1000,7;1000,2;0,7;293,0;1,0;1,20;0,0;
28/02/2019;1000;24,5;24,6;23,2;;;;;;;1001,6;1001,6;1000,7;0,7;128,0;2,6;186,88;0,0;
28/02/2019;1100;26,5;26,8;24,5;94,0;;;25,4;;;1002,0;1002,0;1001,6;1,5;275,0;2,9;1239,11;0,0;
28/02/2019;1200;29,5;29,5;26,5;80,0;94,0;79,0;25,7;25,7;24,1;1002,4;1002,4;1002,0;1,0;84,0;2,9;1492,05;0,0;
28/02/2019;1300;29,6;30,8;28,8;77,0;80,0;72,0;25,2;25,8;24,0;1002,3;1002,5;1002,3;2,1;73,0;5,4;2370,57;0,0;
28/02/2019;1400;29,2;31,6;29,2;77,0;79,0;69,0;24,7;26,4;24,4;1002,1;1002,3;1002,0;3,7;100,0;8,9;2170,76;0,0;
28/02/2019;1500;28,7;29,2;19,6;;;;;;;1001,2;1003,0;1001,2;1,4;163,0;21,7;1847,47;6,0;
28/02/2019;1600;31,7;32,2;28,7;71,0;100,0;71,0;25,9;30,1;25,3;1000,4;1001,2;1000,4;3,0;100,0;6,7;3326,11;0,0;
28/02/2019;1700;26,7;31,7;26,7;89,0;91,0;72,0;24,8;26,4;24,6;1000,2;1000,4;999,8;3,8;70,0;7,4;978,62;0,0;
28/02/2019;1800;23,6;27,3;23,6;99,0;99,0;89,0;23,4;26,1;22,1;1000,4;1000,9;999,9;5,3;59,0;13,4;358,98;10,8;
28/02/2019;1900;24,2;24,5;22,8;;;;;;;999,3;1000,4;999,3;0,7;140,0;13,4;193,55;7,4;
28/02/2019;2000;25,4;25,6;24,1;;;;;;;999,5;999,5;998,9;1,4;89,0;2,8;426,69;0,0;
28/02/2019;2100;25,0;25,5;24,9;;;;;;;1000,4;1000,5;999,5;2,9;111,0;4,6;98,58;0,0;
28/02/2019;2200;25,2;25,3;25,0;;;;;;;1000,7;1000,7;1000,4;3,2;99,0;5,9;0,16;0,0;
28/02/2019;2300;25,3;25,4;25,1;;;;;;;1001,1;1001,1;1000,7;3,0;92,0;6,1;;0,0;
01/03/2019;0000;25,0;25,3;25,0;;;;;;;1002,3;1002,3;1001,1;1,5;94,0;4,6;;0,0;
01/03/2019;0100;24,9;25,1;24,7;;;;;;;1002,6;1002,7;1002,3;1,9;56,0;3,1;;0,0;
01/03/2019;0200;24,6;25,0;24,5;;;;;;;1002,5;1002,7;1002,5;1,7;71,0;3,1;;0,0;
01/03/2019;0300;24,5;24,7;24,5;;;;;;;1001,9;1002,5;1001,9;1,7;82,0;3,0;;0,0;
01/03/2019;0400;24,4;24,7;24,4;;;;;;;1001,2;1001,9;1001,2;1,7;81,0;3,8;;0,0;
01/03/2019;0500;24,7;24,8;24,4;;;;;;;1000,4;1001,2;1000,3;1,5;76,0;4,6;;0,0;
01/03/2019;0600;24,4;24,8;24,4;;;;;;;999,9;1000,4;999,9;0,8;82,0;2,4;;0,0;
01/03/2019;0700;24,4;24,8;24,4;;;;;;;1000,1;1000,2;999,9;0,9;87,0;2,1;;0,0;
01/03/2019;0800;24,3;24,4;24,2;;;;;;;1000,4;1000,4;1000,1;0,5;103,0;1,8;;0,0;
01/03/2019;0900;24,5;24,6;24,3;;;;;;;1001,1;1001,1;1000,4;0,3;313,0;1,1;0,48;0,0;
01/03/2019;1000;25,6;25,6;24,4;;;;;;;1001,7;1001,7;1001,1;0,3;149,0;1,1;209,20;0,0;
01/03/2019;1100;28,1;28,2;25,6;84,0;;;25,1;;;1002,4;1002,4;1001,7;2,4;115,0;3,8;1243,29;0,0;
01/03/2019;1200;29,0;29,7;27,5;82,0;87,0;79,0;25,7;26,9;24,4;1002,8;1002,8;1002,4;3,1;84,0;4,7;1394,82;0,0;
01/03/2019;1300;29,7;30,4;28,1;75,0;85,0;75,0;24,8;26,9;24,7;1002,7;1002,8;1002,6;3,2;117,0;6,1;2020,96;0,2;
01/03/2019;1400;30,1;31,2;29,7;79,0;79,0;69,0;26,0;26,0;24,0;1002,3;1002,7;1002,3;3,2;85,0;7,4;3047,71;0,0;
01/03/2019;1500;31,4;32,1;29,7;71,0;80,0;71,0;25,5;27,0;25,0;1001,7;1002,3;1001,7;1,7;99,0;5,6;2599,45;0,0;
01/03/2019;1600;30,2;31,8;30,1;74,0;78,0;69,0;25,1;26,9;24,7;1000,8;1001,7;1000,8;3,7;83,0;6,8;1842,51;0,0;
01/03/2019;1700;28,1;30,2;28,1;81,0;84,0;74,0;24,5;25,9;23,5;1000,0;1000,8;1000,0;4,1;90,0;7,5;841,83;0,0;
01/03/2019;1800;26,2;28,1;26,2;91,0;91,0;81,0;24,6;24,8;24,3;999,7;1000,1;999,7;1,8;30,0;7,0;382,66;0,0;
01/03/2019;1900;24,5;26,8;24,5;98,0;98,0;91,0;24,2;25,4;24,0;999,7;999,7;999,3;2,1;122,0;7,5;196,04;2,6;
01/03/2019;2000;25,6;25,6;24,5;;;;;;;999,5;999,8;999,5;2,2;102,0;3,6;162,14;0,2;
01/03/2019;2100;25,4;25,8;25,3;;;;;;;1000,1;1000,3;999,5;2,2;103,0;3,1;101,36;0,0;
01/03/2019;2200;24,9;25,4;24,9;;;;;;;1001,6;1001,6;1000,1;0,7;128,0;3,1;;0,0;
01/03/2019;2300;25,0;25,1;24,8;;;;;;;1002,2;1002,2;1001,5;1,7;108,0;2,5;;0,0;
02/03/2019;0000;25,0;25,2;24,9;;;;;;;1002,7;1002,7;1002,1;0,8;138,0;2,7;;0,0;
02/03/2019;0100;25,0;25,2;24,9;;;;;;;1003,2;1003,2;1002,6;0,4;142,0;1,8;;0,0;
02/03/2019;0200;24,9;25,3;24,7;;;;;;;1002,8;1003,3;1002,7;0,5;191,0;1,8;;0,0;
02/03/2019;0300;25,1;25,2;24,8;;;;;;;1002,0;1002,8;1002,0;1,0;321,0;2,8;;0,0;
02/03/2019;0400;24,8;25,5;24,8;;;;;;;1001,0;1002,0;1001,0;1,2;109,0;2,6;;0,0;
02/03/2019;0500;24,6;25,0;24,5;;;;;;;1000,1;1001,0;1000,1;1,5;76,0;3,0;;0,0;
02/03/2019;0600;24,3;24,6;24,2;;;;;;;999,9;1000,1;999,8;0,6;313,0;2,8;;0,0;
02/03/2019;0700;23,9;24,5;23,8;;;;;;;999,8;999,9;999,7;0,7;324,0;1,4;;0,0;
02/03/2019;0800;23,7;23,9;23,7;;;;;;;1000,5;1000,5;999,7;0,3;341,0;1,6;;0,0;
02/03/2019;0900;23,8;23,8;23,4;;;;;;;1001,0;1001,0;1000,5;1,5;283,0;2,5;3,13;0,0;
02/03/2019;1000;25,7;25,7;23,4;;;;;;;1001,5;1001,5;1001,0;0,6;67,0;2,5;311,25;0,0;
02/03/2019;1100;28,7;28,7;25,7;82,0;;;25,3;;;1002,2;1002,2;1001,5;2,6;95,0;4,5;1298,51;0,0;
02/03/2019;1200;30,1;30,2;28,2;75,0;82,0;73,0;25,2;25,6;24,1;1002,8;1002,8;1002,2;2,6;109,0;5,5;2391,54;0,0;
02/03/2019;1300;30,2;31,4;29,5;73,0;77,0;70,0;24,8;26,4;24,0;1002,7;1002,9;1002,7;3,9;89,0;6,7;2887,36;0,0;
02/03/2019;1400;30,2;30,7;29,5;72,0;77,0;69,0;24,6;25,8;24,0;1002,1;1002,7;1002,1;2,2;105,0;6,3;2140,46;0,0;
02/03/2019;1500;32,1;32,6;30,2;69,0;74,0;66,0;25,8;26,6;24,3;1001,2;1002,1;1001,2;2,3;69,0;6,9;3101,61;0,0;
02/03/2019;1600;27,9;32,6;27,9;83,0;84,0;64,0;24,9;26,6;24,3;1000,6;1001,2;1000,6;6,1;74,0;9,6;1906,50;0,0;
02/03/2019;1700;23,5;27,9;23,4;;100,0;84,0;;24,8;23,5;1000,2;1001,1;1000,1;3,5;62,0;9,5;361,48;24,2;
02/03/2019;1800;24,2;24,2;23,1;;;;;;;1000,0;1000,2;999,4;1,5;134,0;5,5;270,64;1,4;
02/03/2019;1900;24,3;24,4;24,1;;;;;;;999,5;1000,0;999,3;0,6;292,0;2,8;46,38;0,2;
02/03/2019;2000;23,9;24,6;23,9;;;;;;;1000,2;1000,2;999,5;3,6;72,0;6,1;24,81;0,6;
02/03/2019;2100;23,2;23,9;23,1;;;;;;;1001,0;1001,0;1000,2;2,1;55,0;8,0;8,05;3,8;
02/03/2019;2200;23,3;23,4;23,0;;;;;;;1001,3;1001,3;1001,0;2,3;112,0;5,0;;1,8;
02/03/2019;2300;23,6;23,7;23,3;;;;;;;1002,2;1002,2;1001,3;1,8;92,0;4,8;;1,8;
03/03/2019;0000;23,9;23,9;23,6;;;;;;;1002,8;1002,8;1002,2;2,1;82,0;3,8;;1,8;
03/03/2019;0100;23,9;23,9;23,7;;;;;;;1003,3;1003,3;1002,8;1,4;83,0;4,2;;1,4;
03/03/2019;0200;24,0;24,0;23,8;;;;;;;1003,2;1003,4;1003,2;1,2;77,0;3,2;0,34;0,0;
03/03/2019;0300;24,0;24,1;23,9;;;;;;;1002,5;1003,2;1002,5;0,8;58,0;2,5;;0,4;
03/03/2019;0400;23,9;24,1;23,9;;;;;;;1001,8;1002,5;1001,8;0,6;114,0;2,3;;0,2;
03/03/2019;0500;23,9;24,1;23,8;;;;;;;1001,1;1001,8;1001,1;1,6;98,0;2,4;;0,0;
03/03/2019;0600;23,5;23,9;23,5;;;;;;;1000,3;1001,1;1000,3;0,6;302,0;2,5;;0,0;
03/03/2019;0700;23,4;23,5;23,3;;;;;;;1000,2;1000,3;1000,1;0,3;289,0;1,9;;0,0;
03/03/2019;0800;22,9;23,6;22,9;;;;;;;1000,5;1000,6;1000,2;0,6;199,0;4,0;;0,0;
03/03/2019;0900;22,4;23,0;22,4;;;;;;;1000,7;1000,7;1000,3;0,8;83,0;3,5;2,09;0,0;
03/03/2019;1000;23,0;23,1;22,3;;;;;;;1001,6;1001,6;1000,7;2,1;52,0;2,9;172,34;0,0;
03/03/2019;1100;24,8;24,9;23,0;;;;;;;1001,8;1001,9;1001,6;2,4;47,0;4,0;588,16;0,0;
03/03/2019;1200;26,0;26,2;24,8;99,0;;;25,7;;;1002,3;1002,3;1001,8;2,6;65,0;5,3;1202,57;0,0;
03/03/2019;1300;27,5;27,5;26,0;87,0;99,0;85,0;25,1;25,9;23,8;1002,3;1002,5;1002,3;1,3;237,0;4,0;1449,08;0,0;
03/03/2019;1400;28,4;28,9;27,5;70,0;87,0;70,0;22,4;25,2;22,4;1001,8;1002,3;1001,8;1,5;132,0;3,0;2881,17;0,0;
03/03/2019;1500;28,9;30,1;28,3;73,0;77,0;69,0;23,7;25,5;22,7;1001,1;1001,8;1001,1;1,8;121,0;4,7;3151,74;0,2;
03/03/2019;1600;31,0;31,0;28,8;72,0;79,0;68,0;25,4;25,8;23,4;1000,1;1001,1;1000,1;1,4;114,0;5,1;3338,29;0,0;
03/03/2019;1700;31,3;31,3;29,8;71,0;75,0;67,0;25,5;25,9;23,3;999,2;1000,1;999,2;1,4;50,0;4,1;2795,43;0,0;
03/03/2019;1800;30,3;31,5;29,9;77,0;77,0;70,0;25,8;26,2;24,6;998,6;999,2;998,6;2,6;62,0;5,2;2369,11;0,0;
03/03/2019;1900;29,6;30,9;29,4;79,0;80,0;73,0;25,6;26,5;24,5;998,4;998,6;998,3;3,7;74,0;5,9;1577,19;0,0;
03/03/2019;2000;28,1;29,9;28,1;84,0;84,0;78,0;25,2;26,2;25,0;998,5;998,5;998,3;2,2;64,0;5,9;545,61;0,0;
03/03/2019;2100;26,9;28,1;26,9;92,0;92,0;84,0;25,4;25,5;25,2;999,1;999,1;998,5;2,2;72,0;4,9;70,77;0,0;
03/03/2019;2200;26,1;26,9;26,1;97,0;97,0;92,0;25,6;25,6;25,4;1000,1;1000,1;999,1;2,7;82,0;4,5;0,11;0,0;
03/03/2019;2300;25,7;26,1;25,7;96,0;100,0;96,0;25,1;25,8;25,1;1000,8;1000,8;1000,1;3,0;94,0;4,6;;0,0;
04/03/2019;0000;25,6;25,8;25,4;98,0;98,0;95,0;25,2;25,2;24,9;1001,5;1001,5;1000,8;1,6;108,0;4,4;;0,0;
04/03/2019;0100;25,3;25,6;25,0;100,0;100,0;98,0;25,3;25,3;25,0;1002,0;1002,0;1001,3;0,5;124,0;2,6;;0,0;
04/03/2019;0200;24,5;25,3;24,5;100,0;100,0;100,0;24,5;25,2;24,5;1002,0;1002,3;1002,0;1,1;121,0;1,9;;0,0;
04/03/2019;0300;24,5;24,9;24,5;100,0;;;24,5;;;1001,5;1002,0;1001,5;0,9;105,0;2,0;;0,0;
04/03/2019;0400;25,1;25,1;24,4;100,0;;;25,1;;;1000,6;1001,5;1000,6;1,5;113,0;2,6;;0,0;
04/03/2019;0500;24,3;25,2;24,3;100,0;100,0;95,0;24,3;25,1;23,6;1000,1;1000,7;1000,1;1,1;115,0;3,8;;0,0;
04/03/2019;0600;24,5;24,6;24,2;;100,0;100,0;;;;1000,1;1000,2;1000,0;0,3;333,0;2,0;;0,0;
04/03/2019;0700;23,3;24,7;23,3;;;;;;;1000,6;1000,6;999,9;4,2;79,0;9,5;;10,0;
04/03/2019;0800;22,7;23,5;22,7;;;;;;;1001,0;1001,2;1000,6;3,1;96,0;9,0;0,98;13,0;
04/03/2019;0900;22,6;22,9;22,6;;;;;;;1001,6;1001,6;1000,9;2,0;102,0;5,2;0,94;5,6;
04/03/2019;1000;23,1;23,2;22,6;;;;;;;1001,8;1001,8;1001,6;2,4;96,0;4,2;64,01;0,8;
04/03/2019;1100;24,0;24,1;23,1;;;;;;;1002,3;1002,3;1001,8;2,4;76,0;4,2;355,76;0,0;
04/03/2019;1200;25,2;25,3;23,9;;;;;;;1002,4;1002,4;1002,3;2,7;85,0;4,7;777,96;0,0;
04/03/2019;1300;28,0;28,5;25,2;82,0;;;24,7;;;1002,0;1002,4;1002,0;4,5;102,0;7,3;2563,05;0,0;
04/03/2019;1400;27,3;28,0;26,8;81,0;85,0;81,0;23,6;24,7;23,5;1001,8;1002,1;1001,8;4,7;105,0;8,1;1527,47;0,0;
04/03/2019;1500;28,1;28,4;27,2;72,0;82,0;72,0;22,7;24,3;22,4;1001,8;1001,9;1001,7;3,6;101,0;8,1;1655,75;0,0;
04/03/2019;1600;29,2;30,0;28,2;75,0;76,0;72,0;24,3;25,0;23,1;1001,4;1001,8;1001,3;2,6;79,0;6,7;2301,25;0,0;
04/03/2019;1700;29,1;29,3;27,5;81,0;85,0;74,0;25,5;26,0;23,5;1000,3;1001,4;1000,3;3,7;91,0;7,1;1507,62;0,0;
04/03/2019;1800;30,6;30,7;28,9;72,0;81,0;70,0;25,1;25,7;24,2;999,1;1000,3;999,1;4,5;96,0;7,9;2747,11;0,0;
04/03/2019;1900;29,2;30,7;28,8;75,0;76,0;70,0;24,2;25,3;23,3;998,9;999,1;998,8;3,2;116,0;8,5;1930,15;0,0;
04/03/2019;2000;27,7;29,7;27,7;79,0;79,0;74,0;23,7;24,8;23,5;999,2;999,2;998,8;4,8;93,0;8,5;941,08;0,0;
04/03/2019;2100;26,4;27,7;26,4;88,0;88,0;79,0;24,3;24,3;23,7;999,9;999,9;999,2;3,4;81,0;7,3;100,08;0,0;
04/03/2019;2200;24,1;26,4;23,9;100,0;100,0;88,0;24,1;24,3;23,6;1000,8;1000,8;999,9;3,6;106,0;8,1;2,27;5,2;
04/03/2019;2300;23,9;24,3;23,5;;;;;;;1001,5;1001,5;1000,8;1,4;64,0;9,2;0,42;7,0;
05/03/2019;0000;23,6;24,0;23,6;;;;;;;1002,0;1002,0;1001,5;1,4;39,0;3,7;0,09;0,2;
05/03/2019;0100;24,0;24,0;23,6;;;;;;;1002,9;1002,9;1002,0;1,6;70,0;3,4;;0,0;
05/03/2019;0200;24,1;24,1;24,0;;;;;;;1002,5;1003,0;1002,5;1,6;63,0;2,6;;0,0;
05/03/2019;0300;24,2;24,2;24,1;;;;;;;1001,9;1002,6;1001,9;1,9;62,0;3,5;;0,0;
05/03/2019;0400;24,4;24,5;24,2;;;;;;;1001,4;1001,9;1001,4;0,6;238,0;3,1;;0,0;
05/03/2019;0500;24,4;24,5;24,1;;;;;;;1001,0;1001,4;1001,0;1,5;289,0;2,4;;0,0;
05/03/2019;0600;24,2;24,4;24,1;;;;;;;1000,1;1001,0;1000,1;0,7;135,0;2,9;;0,0;
05/03/2019;0700;23,7;24,2;23,7;;;;;;;999,9;1000,1;999,8;0,9;40,0;1,9;0,06;0,0;
05/03/2019;0800;23,5;23,7;23,4;;;;;;;1000,3;1000,4;999,8;0,9;339,0;2,4;;0,0;
05/03/2019;0900;23,6;23,7;23,5;;;;;;;1000,6;1000,6;1000,2;0,6;134,0;2,4;1,12;0,0;
05/03/2019;1000;25,8;25,8;23,5;;;;;;;1000,8;1000,9;1000,5;3,6;124,0;10,5;184,93;0,0;
05/03/2019;1100;27,9;27,9;25,6;79,0;100,0;78,0;23,8;26,0;23,4;1001,4;1001,5;1000,8;3,5;132,0;8,7;1125,81;0,0;
05/03/2019;1200;28,1;29,1;27,9;76,0;79,0;72,0;23,4;24,2;22,9;1001,7;1001,7;1001,3;4,3;120,0;9,7;1732,88;0,0;
05/03/2019;1300;29,3;29,7;28,0;78,0;81,0;76,0;25,0;25,5;23,4;1001,9;1002,2;1001,7;3,9;108,0;8,8;1958,44;0,0;
05/03/2019;1400;29,6;29,7;28,7;77,0;81,0;76,0;25,3;25,5;24,1;1001,3;1002,0;1001,3;3,7;120,0;7,9;1999,34;0,0;
05/03/2019;1500;31,6;31,8;29,6;70,0;78,0;70,0;25,6;26,8;24,8;1000,9;1001,4;1000,9;3,5;125,0;8,2;3562,74;0,0;
05/03/2019;1600;30,6;32,2;30,4;72,0;74,0;67,0;25,1;26,2;24,5;1000,0;1000,9;1000,0;3,7;115,0;8,0;3203,46;0,0;
05/03/2019;1700;29,2;32,3;29,2;74,0;75,0;65,0;24,0;26,5;24,0;999,4;1000,0;999,3;6,2;100,0;12,6;2841,28;0,0;
05/03/2019;1800;29,4;30,3;27,6;85,0;88,0;74,0;26,6;27,7;23,5;998,5;999,4;998,5;4,9;89,0;12,6;1604,45;0,0;
05/03/2019;1900;28,7;30,7;28,7;83,0;85,0;80,0;25,5;27,3;25,4;998,3;998,5;998,3;4,7;86,0;9,0;1318,01;0,0;
05/03/2019;2000;27,9;28,7;27,9;85,0;88,0;82,0;25,2;26,0;25,2;999,1;999,1;998,3;3,9;76,0;7,9;371,62;0,0;
05/03/2019;2100;26,6;27,9;26,6;88,0;89,0;85,0;24,4;25,4;24,4;999,9;999,9;999,1;2,7;94,0;6,7;151,02;0,0;
05/03/2019;2200;26,1;26,7;26,1;93,0;93,0;87,0;24,9;24,9;24,3;1000,5;1000,5;999,9;3,2;93,0;5,3;;0,0;
05/03/2019;2300;26,1;26,1;26,0;98,0;98,0;93,0;25,8;25,8;24,9;1001,0;1001,1;1000,5;3,5;76,0;5,4;;0,0;
06/03/2019;0000;25,1;26,2;25,1;93,0;99,0;89,0;24,0;25,9;23,4;1001,9;1002,0;1000,9;3,3;120,0;10,7;;0,0;
06/03/2019;0100;25,2;25,7;25,1;96,0;96,0;93,0;24,4;24,6;24,1;1002,5;1002,5;1001,8;2,9;77,0;6,7;;0,0;
06/03/2019;0200;25,2;25,2;24,7;96,0;98,0;96,0;24,5;24,5;24,2;1002,3;1002,5;1002,2;3,5;98,0;6,0;;0,0;
06/03/2019;0300;25,2;25,3;25,2;96,0;96,0;95,0;24,5;24,5;24,3;1001,9;1002,4;1001,8;2,5;92,0;6,3;;0,0;
06/03/2019;0400;25,1;25,3;25,0;99,0;99,0;96,0;25,0;25,0;24,5;1001,4;1001,9;1001,4;1,2;56,0;4,7;;0,0;
06/03/2019;0500;23,9;25,2;23,7;;;;;;;1001,2;1001,5;1001,0;1,8;79,0;3,1;;4,4;
06/03/2019;0600;23,2;23,9;23,2;;;;;;;1001,0;1001,4;1001,0;1,8;55,0;6,2;0,53;2,0;
06/03/2019;0700;23,4;23,5;23,2;;;;;;;1000,0;1001,0;1000,0;1,3;270,0;2,8;0,03;1,2;
06/03/2019;0800;23,3;23,5;23,1;;;;;;;999,7;1000,0;999,7;0,8;244,0;2,5;;0,2;
06/03/2019;0900;23,2;23,3;23,1;;;;;;;1000,1;1000,1;999,7;0,4;297,0;1,4;1,99;0,0;
06/03/2019;1000;24,4;24,5;23,1;;;;;;;1000,7;1000,7;1000,1;0,6;320,0;2,5;201,59;0,0;
06/03/2019;1100;24,9;24,9;24,3;;;;;;;1002,1;1002,1;1000,7;2,9;82,0;5,0;258,31;0,0;
06/03/2019;1200;26,0;26,0;24,9;100,0;;;26,0;;;1003,2;1003,2;1002,1;2,5;89,0;5,5;634,96;0,0;
06/03/2019;1300;26,7;27,1;25,9;88,0;100,0;88,0;24,6;26,0;24,5;1003,3;1003,3;1003,2;2,2;124,0;5,4;1251,61;0,0;
06/03/2019;1400;24,8;26,7;24,8;96,0;97,0;88,0;24,2;24,5;23,8;1003,6;1003,7;1003,3;3,9;120,0;10,0;803,46;0,2;
06/03/2019;1500;25,6;25,8;24,7;93,0;99,0;93,0;24,4;25,2;24,0;1002,6;1003,6;1002,6;1,9;123,0;8,5;1070,89;0,4;
06/03/2019;1600;25,1;25,7;25,0;92,0;93,0;89,0;23,7;24,4;23,3;1001,6;1002,6;1001,6;1,1;160,0;5,2;532,19;0,2;
06/03/2019;1700;26,7;26,7;25,0;91,0;94,0;90,0;25,2;25,5;23,4;1000,5;1001,6;1000,5;1,8;57,0;3,2;1039,16;0,2;
06/03/2019;1800;27,0;27,1;26,6;90,0;92,0;88,0;25,2;25,6;24,7;1000,0;1000,5;1000,0;3,0;72,0;5,6;1165,51;0,0;
06/03/2019;1900;28,0;28,1;27,0;86,0;91,0;85,0;25,5;26,0;25,1;999,6;1000,0;999,6;1,8;102,0;5,6;1303,94;0,0;
06/03/2019;2000;27,0;28,0;27,0;85,0;87,0;84,0;24,2;25,6;24,2;1000,1;1000,1;999,5;2,8;108,0;5,5;774,74;0,0;
06/03/2019;2100;24,8;27,0;24,6;92,0;94,0;85,0;23,4;24,4;23,2;1000,6;1000,7;1000,1;1,9;149,0;8,0;117,90;0,2;
06/03/2019;2200;25,3;25,4;24,4;85,0;92,0;84,0;22,5;23,4;22,4;1001,1;1001,1;1000,6;3,5;105,0;6,4;4,11;0,0;
06/03/2019;2300;25,5;25,8;25,2;81,0;85,0;81,0;22,1;22,5;22,1;1001,4;1001,4;1001,0;4,1;111,0;7,4;;0,0;
